Saison;Compagnie Operating;Numéro de vol;Compagnie Marketing;Numéro de vol Marketing;Aéroport de départ;Aéroport d'arrivée;Jour de départ en Local;Jour d'arrivée  en Local;Heure de départ en Local;Heure d'arrivée en Local;Date de début de période;Date de fin  de période;Compagnie propriétaire;Type Avion
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;1;1;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;2;2;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;3;3;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;4;4;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7417;#N/A;;Lyon Saint-Exupéry Airport;Paris-Orly Airport;5;5;11:10;12:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;1;1;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;2;2;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;3;3;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;4;4;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;5;5;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7430;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;6;6;08:30;09:25;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;1;1;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;2;2;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;3;3;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;4;4;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;5;5;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;6;6;10:05;11:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7431;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;7;7;10:00;11:05;;;SASCO Airlines;Embraer RJ145
W19;Sham Wing Airlines;7432;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;1;1;12:00;12:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7432;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;2;2;12:00;12:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7432;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;3;3;12:00;12:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7432;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;4;4;12:00;12:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7432;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;5;5;12:00;12:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;1;1;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;2;2;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;3;3;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;4;4;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;5;5;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7433;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;6;6;06:40;07:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7435;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;1;1;14:10;15:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7435;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;2;2;14:10;15:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7435;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;3;3;14:10;15:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7435;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;4;4;14:10;15:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7435;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;5;5;14:10;15:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;1;1;16:45;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;2;2;16:45;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;3;3;16:45;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;4;4;16:45;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;5;5;16:45;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;6;6;16:45;17:40;;;SASCO Airlines;Embraer RJ145
W19;Sham Wing Airlines;7438;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;7;7;16:45;17:40;;;SASCO Airlines;Embraer RJ145
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;1;1;18:20;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;2;2;18:20;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;3;3;18:20;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;4;4;18:20;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;5;5;18:20;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7439;#N/A;;Clermont-Ferrand Auvergne Airport;Paris-Orly Airport;7;7;18:15;19:15;;;SASCO Airlines;Embraer RJ145
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;1;1;20:20;21:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;2;2;20:20;21:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;3;3;20:20;21:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;4;4;20:20;21:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;5;5;20:20;21:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7440;#N/A;;Paris-Orly Airport;Clermont-Ferrand Auvergne Airport;7;7;20:40;21:35;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7450;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;06:45;08:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7450;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;06:45;08:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7450;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;06:45;08:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7450;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;06:45;08:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7450;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;06:45;08:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;06:30;08:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;06:30;08:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;06:30;08:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;06:30;08:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;6;6;06:30;08:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7451;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;06:30;08:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;7;7;09:35;10:55;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7452;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;6;6;09:35;10:55;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;15:40;17:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;15:40;17:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;15:40;17:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;15:40;17:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;15:40;17:05;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;6;6;16:15;17:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7453;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;7;7;15:40;17:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7455;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;09:10;10:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7455;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;09:10;10:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7455;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;09:10;10:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7455;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;09:10;10:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7455;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;09:10;10:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;6;6;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7456;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;7;7;16:40;18:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;7;7;11:40;13:05;;;Sham Wing Airlines;Airbus A321
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7457;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;6;6;11:40;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;21:40;23:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;21:40;23:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;21:40;23:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;21:40;23:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;21:40;23:00;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7458;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;7;7;20:20;21:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;13:25;14:45;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;13:25;14:45;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;13:25;14:45;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;13:25;14:45;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;13:25;14:45;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;6;6;13:25;14:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7460;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;7;7;13:25;14:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;18:40;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;18:40;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;18:40;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;18:40;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;18:40;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;6;6;18:40;20:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7461;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;7;7;18:40;20:00;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;1;1;18:45;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;2;2;18:45;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;3;3;18:45;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;4;4;18:45;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;5;5;18:45;20:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7462;#N/A;;Paris-Orly Airport;Pau Pyrénées Airport;7;7;18:00;19:20;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;1;1;21:05;22:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;2;2;21:05;22:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;3;3;21:05;22:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;4;4;21:05;22:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;5;5;21:05;22:30;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7463;#N/A;;Pau Pyrénées Airport;Paris-Orly Airport;7;7;20:15;21:40;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;2;2;08:50;10:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;3;3;08:50;10:10;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;1;1;08:50;10:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;4;4;08:50;10:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;5;5;08:50;10:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;7;7;08:50;10:10;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7464;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;6;6;08:50;10:10;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;2;2;10:50;12:15;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;3;3;10:50;12:15;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;1;1;10:50;12:15;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;4;4;10:50;12:15;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;5;5;10:50;12:15;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;7;7;10:50;12:15;;;Sham Wing Airlines;Airbus A319
W19;Sham Wing Airlines;7465;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;6;6;10:50;12:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;7;7;11:20;12:40;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;1;1;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;2;2;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;3;3;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;4;4;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;5;5;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7466;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;6;6;11:45;13:05;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;7;7;13:45;15:15;;;Sham Wing Airlines;Airbus A318
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;1;1;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;2;2;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;3;3;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;4;4;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;5;5;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7467;#N/A;;Perpignan-Rivesaltes (Llabanère) Airport;Paris-Orly Airport;6;6;13:45;15:15;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7468;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;1;1;16:25;17:45;;;SASCO Airlines;Canadair Regional Jet 1000
W19;Sham Wing Airlines;7468;#N/A;;Paris-Orly Airport;Perpignan-Rivesaltes (Llabanère) Airport;2;2;16:25;17:45;;;SASCO Airlines;Canadair Regional Jet 1000
