date,granularite,maille_code,nom_region,cas_confirmes,deces,hospitalises,gueris
16/03/2020,region,REG-32,Hauts-de-France,587.0,39.0,,
16/03/2020,region,REG-32,Hauts-de-France,585.0,,,
16/03/2020,region,REG-44,Grand Est,1543.0,51.0,,
16/03/2020,region,REG-44,Grand Est,1543.0,,,
16/03/2020,region,REG-52,Pays de la Loire,109.0,0.0,,
16/03/2020,region,REG-52,Pays de la Loire,108.0,,,
16/03/2020,region,REG-53,Bretagne,213.0,3.0,,
16/03/2020,region,REG-53,Bretagne,233.0,,,
16/03/2020,region,REG-75,Nouvelle-Aquitaine,179.0,2.0,,2.0
16/03/2020,region,REG-75,Nouvelle-Aquitaine,178.0,,,
16/03/2020,region,REG-76,Occitanie,284.0,3.0,,3.0
16/03/2020,region,REG-76,Occitanie,262.0,,,
16/03/2020,region,REG-84,Auvergne-Rhône-Alpes,617.0,20.0,,
16/03/2020,region,REG-84,Auvergne-Rhône-Alpes,618.0,,,
16/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,405.0,,,
16/03/2020,region,REG-94,Corse,126.0,7.0,,0.0
16/03/2020,region,REG-94,Corse,126.0,,,
17/03/2020,region,REG-01,Guadeloupe,27.0,,3.0,
17/03/2020,region,REG-01,Guadeloupe,27.0,,,
17/03/2020,region,REG-02,Martinique,19.0,,,
17/03/2020,region,REG-03,Guyane,11.0,,,
17/03/2020,region,REG-04,La Réunion,12.0,,,
17/03/2020,region,REG-06,Mayotte,3.0,,3.0,
17/03/2020,region,REG-06,Mayotte,3.0,,,
17/03/2020,region,REG-11,Île-de-France,2177.0,,,
17/03/2020,region,REG-24,Centre-Val de Loire,103.0,1.0,,
17/03/2020,region,REG-24,Centre-Val de Loire,103.0,,,
17/03/2020,region,REG-27,Bourgogne-Franche-Comté,,10.0,156.0,
17/03/2020,region,REG-27,Bourgogne-Franche-Comté,549.0,,,
17/03/2020,region,REG-28,Normandie,174.0,,,
17/03/2020,region,REG-32,Hauts-de-France,613.0,46.0,,
17/03/2020,region,REG-32,Hauts-de-France,612.0,,,
17/03/2020,region,REG-44,Grand Est,1820.0,61.0,,
17/03/2020,region,REG-44,Grand Est,1820.0,,,
17/03/2020,region,REG-52,Pays de la Loire,,1.0,,
17/03/2020,region,REG-52,Pays de la Loire,126.0,,,
17/03/2020,region,REG-53,Bretagne,236.0,3.0,,
17/03/2020,region,REG-53,Bretagne,247.0,,,
17/03/2020,region,REG-75,Nouvelle-Aquitaine,207.0,2.0,,2.0
17/03/2020,region,REG-75,Nouvelle-Aquitaine,200.0,,,
17/03/2020,region,REG-76,Occitanie,313.0,5.0,80.0,
17/03/2020,region,REG-76,Occitanie,311.0,,,
17/03/2020,region,REG-84,Auvergne-Rhône-Alpes,706.0,24.0,,
17/03/2020,region,REG-84,Auvergne-Rhône-Alpes,710.0,,,
17/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,481.0,4.0,128.0,
17/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,478.0,,,
17/03/2020,region,REG-94,Corse,145.0,,,
17/03/2020,region,REG-94,Corse,145.0,,,
18/03/2020,region,REG-01,Guadeloupe,33.0,,,
18/03/2020,region,REG-01,Guadeloupe,,0.0,0.0,0.0
18/03/2020,region,REG-02,Martinique,23.0,,,
18/03/2020,region,REG-02,Martinique,,1.0,16.0,0.0
18/03/2020,region,REG-03,Guyane,15.0,0.0,,5.0
18/03/2020,region,REG-03,Guyane,11.0,,,
18/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
18/03/2020,region,REG-04,La Réunion,14.0,,,
18/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
18/03/2020,region,REG-06,Mayotte,3.0,,3.0,
18/03/2020,region,REG-06,Mayotte,3.0,,,
18/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
18/03/2020,region,REG-11,Île-de-France,2693.0,,,
18/03/2020,region,REG-11,Île-de-France,,36.0,957.0,129.0
18/03/2020,region,REG-24,Centre-Val de Loire,128.0,1.0,,
18/03/2020,region,REG-24,Centre-Val de Loire,128.0,,,
18/03/2020,region,REG-24,Centre-Val de Loire,,1.0,14.0,0.0
18/03/2020,region,REG-27,Bourgogne-Franche-Comté,,20.0,170.0,
18/03/2020,region,REG-27,Bourgogne-Franche-Comté,593.0,,,
18/03/2020,region,REG-27,Bourgogne-Franche-Comté,,6.0,168.0,20.0
18/03/2020,region,REG-28,Normandie,208.0,3.0,45.0,
18/03/2020,region,REG-28,Normandie,208.0,,,
18/03/2020,region,REG-28,Normandie,,3.0,45.0,6.0
18/03/2020,region,REG-32,Hauts-de-France,668.0,55.0,,
18/03/2020,region,REG-32,Hauts-de-France,665.0,,,
18/03/2020,region,REG-32,Hauts-de-France,,21.0,313.0,77.0
18/03/2020,region,REG-44,Grand Est,2163.0,,,
18/03/2020,region,REG-44,Grand Est,,120.0,879.0,146.0
18/03/2020,region,REG-52,Pays de la Loire,,,,
18/03/2020,region,REG-52,Pays de la Loire,128.0,,,
18/03/2020,region,REG-52,Pays de la Loire,,1.0,44.0,36.0
18/03/2020,region,REG-53,Bretagne,252.0,7.0,,
18/03/2020,region,REG-53,Bretagne,273.0,,,
18/03/2020,region,REG-53,Bretagne,,7.0,60.0,69.0
18/03/2020,region,REG-75,Nouvelle-Aquitaine,242.0,2.0,,
18/03/2020,region,REG-75,Nouvelle-Aquitaine,237.0,,,
18/03/2020,region,REG-75,Nouvelle-Aquitaine,,2.0,41.0,11.0
18/03/2020,region,REG-76,Occitanie,389.0,10.0,99.0,
18/03/2020,region,REG-76,Occitanie,371.0,,,
18/03/2020,region,REG-76,Occitanie,,6.0,95.0,51.0
18/03/2020,region,REG-84,Auvergne-Rhône-Alpes,858.0,27.0,,
18/03/2020,region,REG-84,Auvergne-Rhône-Alpes,858.0,,,
18/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,7.0,172.0,69.0
18/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,566.0,7.0,178.0,
18/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,574.0,,,
18/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,7.0,166.0,202.0
18/03/2020,region,REG-94,Corse,152.0,,,
18/03/2020,region,REG-94,Corse,152.0,,,
18/03/2020,region,REG-94,Corse,,0.0,0.0,0.0
19/03/2020,region,REG-01,Guadeloupe,45.0,,8.0,
19/03/2020,region,REG-01,Guadeloupe,45.0,,,
19/03/2020,region,REG-01,Guadeloupe,,0.0,0.0,0.0
19/03/2020,region,REG-02,Martinique,32.0,,,
19/03/2020,region,REG-02,Martinique,32.0,,,
19/03/2020,region,REG-02,Martinique,,1.0,17.0,0.0
19/03/2020,region,REG-03,Guyane,15.0,0.0,,5.0
19/03/2020,region,REG-03,Guyane,15.0,,,
19/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
19/03/2020,region,REG-04,La Réunion,19.0,,,
19/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
19/03/2020,region,REG-06,Mayotte,4.0,,3.0,
19/03/2020,region,REG-06,Mayotte,6.0,,,
19/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
19/03/2020,region,REG-11,Île-de-France,3384.0,,,
19/03/2020,region,REG-11,Île-de-France,,56.0,1356.0,213.0
19/03/2020,region,REG-24,Centre-Val de Loire,157.0,1.0,,
19/03/2020,region,REG-24,Centre-Val de Loire,157.0,,,
19/03/2020,region,REG-24,Centre-Val de Loire,,1.0,31.0,1.0
19/03/2020,region,REG-27,Bourgogne-Franche-Comté,,23.0,192.0,
19/03/2020,region,REG-27,Bourgogne-Franche-Comté,696.0,,,
19/03/2020,region,REG-27,Bourgogne-Franche-Comté,,14.0,194.0,50.0
19/03/2020,region,REG-28,Normandie,241.0,5.0,46.0,
19/03/2020,region,REG-28,Normandie,241.0,,,
19/03/2020,region,REG-28,Normandie,,5.0,46.0,9.0
19/03/2020,region,REG-32,Hauts-de-France,719.0,69.0,,
19/03/2020,region,REG-32,Hauts-de-France,700.0,,,
19/03/2020,region,REG-32,Hauts-de-France,,40.0,394.0,129.0
19/03/2020,region,REG-44,Grand Est,,93.0,1169.0,213.0
19/03/2020,region,REG-44,Grand Est,2643.0,,,
19/03/2020,region,REG-44,Grand Est,,148.0,1109.0,187.0
19/03/2020,region,REG-52,Pays de la Loire,,3.0,,
19/03/2020,region,REG-52,Pays de la Loire,160.0,,,
19/03/2020,region,REG-52,Pays de la Loire,,1.0,58.0,50.0
19/03/2020,region,REG-53,Bretagne,268.0,10.0,85.0,
19/03/2020,region,REG-53,Bretagne,297.0,,,
19/03/2020,region,REG-53,Bretagne,,9.0,77.0,77.0
19/03/2020,region,REG-75,Nouvelle-Aquitaine,305.0,3.0,,
19/03/2020,region,REG-75,Nouvelle-Aquitaine,280.0,,,
19/03/2020,region,REG-75,Nouvelle-Aquitaine,,3.0,52.0,19.0
19/03/2020,region,REG-76,Occitanie,472.0,17.0,155.0,
19/03/2020,region,REG-76,Occitanie,444.0,,,
19/03/2020,region,REG-76,Occitanie,,17.0,138.0,59.0
19/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1014.0,39.0,,
19/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1014.0,,,
19/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,22.0,385.0,132.0
19/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,690.0,9.0,178.0,
19/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,693.0,,,
19/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,9.0,213.0,253.0
19/03/2020,region,REG-94,Corse,164.0,,,
19/03/2020,region,REG-94,Corse,162.0,,,
19/03/2020,region,REG-94,Corse,,1.0,1.0,1.0
20/03/2020,region,REG-01,Guadeloupe,51.0,1.0,11.0,
20/03/2020,region,REG-01,Guadeloupe,51.0,,,
20/03/2020,region,REG-01,Guadeloupe,,0.0,0.0,0.0
20/03/2020,region,REG-02,Martinique,35.0,,,
20/03/2020,region,REG-02,Martinique,32.0,,,
20/03/2020,region,REG-02,Martinique,,1.0,19.0,0.0
20/03/2020,region,REG-03,Guyane,18.0,0.0,,6.0
20/03/2020,region,REG-03,Guyane,15.0,,,
20/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
20/03/2020,region,REG-04,La Réunion,38.0,,,
20/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
20/03/2020,region,REG-06,Mayotte,6.0,,4.0,
20/03/2020,region,REG-06,Mayotte,7.0,,,
20/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
20/03/2020,region,REG-11,Île-de-France,3818.0,,,
20/03/2020,region,REG-11,Île-de-France,,99.0,1785.0,350.0
20/03/2020,region,REG-24,Centre-Val de Loire,219.0,1.0,,
20/03/2020,region,REG-24,Centre-Val de Loire,219.0,,,
20/03/2020,region,REG-24,Centre-Val de Loire,,2.0,58.0,2.0
20/03/2020,region,REG-27,Bourgogne-Franche-Comté,,28.0,240.0,
20/03/2020,region,REG-27,Bourgogne-Franche-Comté,770.0,,,
20/03/2020,region,REG-27,Bourgogne-Franche-Comté,,22.0,270.0,68.0
20/03/2020,region,REG-28,Normandie,287.0,7.0,70.0,
20/03/2020,region,REG-28,Normandie,287.0,,,
20/03/2020,region,REG-28,Normandie,,7.0,71.0,14.0
20/03/2020,region,REG-32,Hauts-de-France,740.0,81.0,,
20/03/2020,region,REG-32,Hauts-de-France,759.0,,,
20/03/2020,region,REG-32,Hauts-de-France,,51.0,432.0,156.0
20/03/2020,region,REG-44,Grand Est,,105.0,1551.0,284.0
20/03/2020,region,REG-44,Grand Est,3006.0,,,
20/03/2020,region,REG-44,Grand Est,,183.0,1364.0,284.0
20/03/2020,region,REG-52,Pays de la Loire,161.0,3.0,,
20/03/2020,region,REG-52,Pays de la Loire,190.0,,,
20/03/2020,region,REG-52,Pays de la Loire,,1.0,73.0,62.0
20/03/2020,region,REG-53,Bretagne,306.0,12.0,96.0,
20/03/2020,region,REG-53,Bretagne,346.0,,,
20/03/2020,region,REG-53,Bretagne,,12.0,94.0,55.0
20/03/2020,region,REG-75,Nouvelle-Aquitaine,406.0,3.0,,
20/03/2020,region,REG-75,Nouvelle-Aquitaine,432.0,,,
20/03/2020,region,REG-75,Nouvelle-Aquitaine,,4.0,65.0,31.0
20/03/2020,region,REG-76,Occitanie,520.0,23.0,185.0,
20/03/2020,region,REG-76,Occitanie,537.0,,,
20/03/2020,region,REG-76,Occitanie,,21.0,183.0,73.0
20/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1101.0,,,
20/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,33.0,463.0,179.0
20/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,755.0,11.0,,
20/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,826.0,,,
20/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,11.0,281.0,280.0
20/03/2020,region,REG-94,Corse,168.0,,,
20/03/2020,region,REG-94,Corse,168.0,,,
20/03/2020,region,REG-94,Corse,,3.0,66.0,33.0
21/03/2020,region,REG-01,Guadeloupe,56.0,0.0,14.0,
21/03/2020,region,REG-01,Guadeloupe,56.0,,,
21/03/2020,region,REG-01,Guadeloupe,,0.0,0.0,0.0
21/03/2020,region,REG-02,Martinique,37.0,0.0,,
21/03/2020,region,REG-02,Martinique,37.0,,,
21/03/2020,region,REG-02,Martinique,,1.0,19.0,0.0
21/03/2020,region,REG-03,Guyane,19.0,0.0,,6.0
21/03/2020,region,REG-03,Guyane,18.0,,,
21/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
21/03/2020,region,REG-04,La Réunion,47.0,,,
21/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
21/03/2020,region,REG-06,Mayotte,9.0,,4.0,
21/03/2020,region,REG-06,Mayotte,11.0,,,
21/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
21/03/2020,region,REG-11,Île-de-France,4695.0,,,
21/03/2020,region,REG-11,Île-de-France,,122.0,2087.0,438.0
21/03/2020,region,REG-24,Centre-Val de Loire,254.0,2.0,,
21/03/2020,region,REG-24,Centre-Val de Loire,254.0,,,
21/03/2020,region,REG-24,Centre-Val de Loire,,2.0,64.0,5.0
21/03/2020,region,REG-27,Bourgogne-Franche-Comté,,36.0,285.0,
21/03/2020,region,REG-27,Bourgogne-Franche-Comté,903.0,,,
21/03/2020,region,REG-27,Bourgogne-Franche-Comté,,27.0,283.0,88.0
21/03/2020,region,REG-28,Normandie,345.0,7.0,98.0,
21/03/2020,region,REG-28,Normandie,345.0,,,
21/03/2020,region,REG-28,Normandie,,6.0,92.0,14.0
21/03/2020,region,REG-32,Hauts-de-France,856.0,91.0,,
21/03/2020,region,REG-32,Hauts-de-France,791.0,,,
21/03/2020,region,REG-32,Hauts-de-France,,56.0,424.0,157.0
21/03/2020,region,REG-44,Grand Est,,230.0,1767.0,357.0
21/03/2020,region,REG-44,Grand Est,3089.0,,,
21/03/2020,region,REG-44,Grand Est,,209.0,1505.0,331.0
21/03/2020,region,REG-52,Pays de la Loire,234.0,,,
21/03/2020,region,REG-52,Pays de la Loire,,3.0,80.0,62.0
21/03/2020,region,REG-53,Bretagne,359.0,15.0,116.0,
21/03/2020,region,REG-53,Bretagne,359.0,,,
21/03/2020,region,REG-53,Bretagne,,15.0,109.0,55.0
21/03/2020,region,REG-75,Nouvelle-Aquitaine,501.0,7.0,,
21/03/2020,region,REG-75,Nouvelle-Aquitaine,521.0,,,
21/03/2020,region,REG-75,Nouvelle-Aquitaine,,5.0,107.0,32.0
21/03/2020,region,REG-76,Occitanie,611.0,27.0,208.0,
21/03/2020,region,REG-76,Occitanie,611.0,,,
21/03/2020,region,REG-76,Occitanie,,24.0,209.0,92.0
21/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1266.0,57.0,,
21/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1266.0,,,
21/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,38.0,525.0,192.0
21/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1041.0,13.0,,
21/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1041.0,,,
21/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,13.0,326.0,310.0
21/03/2020,region,REG-94,Corse,173.0,,,
21/03/2020,region,REG-94,Corse,,4.0,68.0,35.0
22/03/2020,region,REG-01,Guadeloupe,58.0,0.0,16.0,
22/03/2020,region,REG-01,Guadeloupe,58.0,,,
22/03/2020,region,REG-01,Guadeloupe,,0.0,6.0,0.0
22/03/2020,region,REG-02,Martinique,44.0,0.0,,
22/03/2020,region,REG-02,Martinique,44.0,,,
22/03/2020,region,REG-02,Martinique,,1.0,19.0,0.0
22/03/2020,region,REG-03,Guyane,20.0,0.0,,6.0
22/03/2020,region,REG-03,Guyane,19.0,,,
22/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
22/03/2020,region,REG-04,La Réunion,64.0,,,
22/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
22/03/2020,region,REG-06,Mayotte,11.0,,4.0,
22/03/2020,region,REG-06,Mayotte,14.0,,,
22/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
22/03/2020,region,REG-11,Île-de-France,5283.0,,,
22/03/2020,region,REG-11,Île-de-France,,140.0,2485.0,513.0
22/03/2020,region,REG-24,Centre-Val de Loire,291.0,2.0,,
22/03/2020,region,REG-24,Centre-Val de Loire,291.0,,,
22/03/2020,region,REG-24,Centre-Val de Loire,,3.0,74.0,10.0
22/03/2020,region,REG-27,Bourgogne-Franche-Comté,,51.0,359.0,
22/03/2020,region,REG-27,Bourgogne-Franche-Comté,1178.0,,,
22/03/2020,region,REG-27,Bourgogne-Franche-Comté,,40.0,345.0,165.0
22/03/2020,region,REG-28,Normandie,462.0,9.0,126.0,
22/03/2020,region,REG-28,Normandie,462.0,,,
22/03/2020,region,REG-28,Normandie,,8.0,118.0,15.0
22/03/2020,region,REG-32,Hauts-de-France,943.0,97.0,,
22/03/2020,region,REG-32,Hauts-de-France,936.0,,,
22/03/2020,region,REG-32,Hauts-de-France,,67.0,485.0,173.0
22/03/2020,region,REG-44,Grand Est,3395.0,,,
22/03/2020,region,REG-44,Grand Est,,252.0,1690.0,391.0
22/03/2020,region,REG-52,Pays de la Loire,270.0,,,
22/03/2020,region,REG-52,Pays de la Loire,,4.0,99.0,71.0
22/03/2020,region,REG-53,Bretagne,446.0,17.0,133.0,
22/03/2020,region,REG-53,Bretagne,397.0,,,
22/03/2020,region,REG-53,Bretagne,,17.0,130.0,59.0
22/03/2020,region,REG-75,Nouvelle-Aquitaine,593.0,8.0,,
22/03/2020,region,REG-75,Nouvelle-Aquitaine,612.0,,,
22/03/2020,region,REG-75,Nouvelle-Aquitaine,,8.0,146.0,39.0
22/03/2020,region,REG-76,Occitanie,671.0,30.0,293.0,123.0
22/03/2020,region,REG-76,Occitanie,671.0,,,
22/03/2020,region,REG-76,Occitanie,,25.0,262.0,106.0
22/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1431.0,72.0,,
22/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1431.0,,,
22/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,47.0,641.0,212.0
22/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1316.0,15.0,,
22/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1372.0,,,
22/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,14.0,388.0,327.0
22/03/2020,region,REG-94,Corse,183.0,,,
22/03/2020,region,REG-94,Corse,,6.0,64.0,36.0
23/03/2020,region,REG-01,Guadeloupe,62.0,0.0,18.0,
23/03/2020,region,REG-01,Guadeloupe,62.0,,,
23/03/2020,region,REG-01,Guadeloupe,,0.0,6.0,0.0
23/03/2020,region,REG-02,Martinique,53.0,0.0,,
23/03/2020,region,REG-02,Martinique,53.0,,,
23/03/2020,region,REG-02,Martinique,,1.0,19.0,0.0
23/03/2020,region,REG-03,Guyane,23.0,0.0,,6.0
23/03/2020,region,REG-03,Guyane,20.0,,,
23/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
23/03/2020,region,REG-04,La Réunion,71.0,,,
23/03/2020,region,REG-04,La Réunion,,0.0,2.0,0.0
23/03/2020,region,REG-06,Mayotte,21.0,,,
23/03/2020,region,REG-06,Mayotte,24.0,,,
23/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
23/03/2020,region,REG-11,Île-de-France,6211.0,,,
23/03/2020,region,REG-11,Île-de-France,,193.0,3142.0,665.0
23/03/2020,region,REG-24,Centre-Val de Loire,361.0,8.0,,
23/03/2020,region,REG-24,Centre-Val de Loire,361.0,,,
23/03/2020,region,REG-24,Centre-Val de Loire,,8.0,117.0,15.0
23/03/2020,region,REG-27,Bourgogne-Franche-Comté,,62.0,410.0,
23/03/2020,region,REG-27,Bourgogne-Franche-Comté,1347.0,,,
23/03/2020,region,REG-27,Bourgogne-Franche-Comté,,62.0,411.0,198.0
23/03/2020,region,REG-28,Normandie,511.0,10.0,146.0,
23/03/2020,region,REG-28,Normandie,511.0,,,
23/03/2020,region,REG-28,Normandie,,9.0,148.0,24.0
23/03/2020,region,REG-32,Hauts-de-France,1287.0,108.0,,
23/03/2020,region,REG-32,Hauts-de-France,1269.0,,,
23/03/2020,region,REG-32,Hauts-de-France,,86.0,612.0,201.0
23/03/2020,region,REG-44,Grand Est,,335.0,2348.0,491.0
23/03/2020,region,REG-44,Grand Est,4256.0,,,
23/03/2020,region,REG-44,Grand Est,,327.0,2011.0,470.0
23/03/2020,region,REG-52,Pays de la Loire,293.0,10.0,,74.0
23/03/2020,region,REG-52,Pays de la Loire,293.0,,,
23/03/2020,region,REG-52,Pays de la Loire,,9.0,147.0,74.0
23/03/2020,region,REG-53,Bretagne,490.0,22.0,133.0,
23/03/2020,region,REG-53,Bretagne,490.0,,,
23/03/2020,region,REG-53,Bretagne,,23.0,132.0,68.0
23/03/2020,region,REG-75,Nouvelle-Aquitaine,656.0,13.0,,
23/03/2020,region,REG-75,Nouvelle-Aquitaine,676.0,,,
23/03/2020,region,REG-75,Nouvelle-Aquitaine,,13.0,196.0,59.0
23/03/2020,region,REG-76,Occitanie,781.0,32.0,320.0,131.0
23/03/2020,region,REG-76,Occitanie,767.0,,,
23/03/2020,region,REG-76,Occitanie,,32.0,331.0,117.0
23/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1738.0,85.0,,
23/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1730.0,,,
23/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,70.0,853.0,254.0
23/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1510.0,20.0,,
23/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1510.0,,,
23/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,20.0,481.0,377.0
23/03/2020,region,REG-94,Corse,203.0,11.0,31.0,
23/03/2020,region,REG-94,Corse,194.0,,,
23/03/2020,region,REG-94,Corse,,7.0,65.0,45.0
24/03/2020,region,REG-01,Guadeloupe,73.0,1.0,20.0,
24/03/2020,region,REG-01,Guadeloupe,73.0,,,
24/03/2020,region,REG-01,Guadeloupe,,0.0,6.0,0.0
24/03/2020,region,REG-02,Martinique,57.0,0.0,,
24/03/2020,region,REG-02,Martinique,57.0,,,
24/03/2020,region,REG-02,Martinique,,1.0,13.0,11.0
24/03/2020,region,REG-03,Guyane,27.0,0.0,,6.0
24/03/2020,region,REG-03,Guyane,23.0,,,
24/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
24/03/2020,region,REG-04,La Réunion,83.0,,,
24/03/2020,region,REG-04,La Réunion,,0.0,3.0,0.0
24/03/2020,region,REG-06,Mayotte,30.0,,,
24/03/2020,region,REG-06,Mayotte,30.0,,,
24/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
24/03/2020,region,REG-11,Île-de-France,6798.0,,,
24/03/2020,region,REG-11,Île-de-France,,262.0,3683.0,854.0
24/03/2020,region,REG-24,Centre-Val de Loire,450.0,8.0,,
24/03/2020,region,REG-24,Centre-Val de Loire,450.0,,,
24/03/2020,region,REG-24,Centre-Val de Loire,,9.0,137.0,24.0
24/03/2020,region,REG-27,Bourgogne-Franche-Comté,,86.0,480.0,
24/03/2020,region,REG-27,Bourgogne-Franche-Comté,1510.0,,,
24/03/2020,region,REG-27,Bourgogne-Franche-Comté,,85.0,477.0,285.0
24/03/2020,region,REG-28,Normandie,586.0,16.0,161.0,32.0
24/03/2020,region,REG-28,Normandie,586.0,,,
24/03/2020,region,REG-28,Normandie,,15.0,170.0,32.0
24/03/2020,region,REG-32,Hauts-de-France,1532.0,123.0,,
24/03/2020,region,REG-32,Hauts-de-France,1532.0,,,
24/03/2020,region,REG-32,Hauts-de-France,,109.0,711.0,250.0
24/03/2020,region,REG-44,Grand Est,,407.0,2722.0,625.0
24/03/2020,region,REG-44,Grand Est,4922.0,,,
24/03/2020,region,REG-44,Grand Est,,407.0,2402.0,619.0
24/03/2020,region,REG-52,Pays de la Loire,343.0,14.0,,95.0
24/03/2020,region,REG-52,Pays de la Loire,343.0,,,
24/03/2020,region,REG-52,Pays de la Loire,,13.0,187.0,93.0
24/03/2020,region,REG-53,Bretagne,526.0,25.0,96.0,84.0
24/03/2020,region,REG-53,Bretagne,526.0,,,
24/03/2020,region,REG-53,Bretagne,,25.0,133.0,86.0
24/03/2020,region,REG-75,Nouvelle-Aquitaine,753.0,14.0,,
24/03/2020,region,REG-75,Nouvelle-Aquitaine,789.0,,,
24/03/2020,region,REG-75,Nouvelle-Aquitaine,,16.0,263.0,78.0
24/03/2020,region,REG-76,Occitanie,900.0,40.0,380.0,161.0
24/03/2020,region,REG-76,Occitanie,900.0,,,
24/03/2020,region,REG-76,Occitanie,,39.0,382.0,149.0
24/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1857.0,86.0,1000.0,324.0
24/03/2020,region,REG-84,Auvergne-Rhône-Alpes,1857.0,,,
24/03/2020,region,REG-84,Auvergne-Rhône-Alpes,,86.0,981.0,314.0
24/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,26.0,,
24/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,1595.0,,,
24/03/2020,region,REG-93,Provence-Alpes-Côte d'Azur,,26.0,545.0,435.0
24/03/2020,region,REG-94,Corse,218.0,12.0,45.0,
24/03/2020,region,REG-94,Corse,217.0,,,
24/03/2020,region,REG-94,Corse,,7.0,70.0,51.0
25/03/2020,region,REG-01,Guadeloupe,76.0,1.0,19.0,
25/03/2020,region,REG-01,Guadeloupe,76.0,,,
25/03/2020,region,REG-01,Guadeloupe,76.0,1.0,14.0,
25/03/2020,region,REG-01,Guadeloupe,,0.0,6.0,0.0
25/03/2020,region,REG-02,Martinique,66.0,0.0,,2.0
25/03/2020,region,REG-02,Martinique,66.0,,,
25/03/2020,region,REG-02,Martinique,66.0,,,
25/03/2020,region,REG-02,Martinique,,1.0,22.0,12.0
25/03/2020,region,REG-03,Guyane,30.0,0.0,,10.0
25/03/2020,region,REG-03,Guyane,28.0,,,
25/03/2020,region,REG-03,Guyane,28.0,,,
25/03/2020,region,REG-03,Guyane,,0.0,0.0,0.0
25/03/2020,region,REG-04,La Réunion,94.0,,,
25/03/2020,region,REG-04,La Réunion,94.0,,,
25/03/2020,region,REG-04,La Réunion,,0.0,3.0,0.0
25/03/2020,region,REG-06,Mayotte,35.0,,,
25/03/2020,region,REG-06,Mayotte,35.0,,,
25/03/2020,region,REG-06,Mayotte,35.0,,,
25/03/2020,region,REG-06,Mayotte,,0.0,0.0,0.0
25/03/2020,region,REG-11,Île-de-France,7660.0,,,
